OBJECTID_1,Active,Street Surface ,COMMENT_STR,COR_BEGIN_DESC,Block Number,COR_COUNCIL_ID,COR_CURB_NUM_ID,COR_EDITNOTE,COR_END_DESC,Leaf Zone,Length(ft),MSD,COR_STREET_NAME,COR_ST_TYPE_ID,COR_SW_NUM_ID,COR_WAKE_ID,Width,County ID,DATE_UPDATE,DIRECTION_ID,EFF_YEAR,Functional Class,Lane Count,PMS_SECTION_ID,USER_UPDATE,COMMENT_ID,GIS ID,LAST_YEAR_CONSTR,Owner,TEMPO_BIRTH_DATE,TEMPO_EFF_BIRTH_DATE,TEMPO_EFF_DEATH_DATE,TKG_PROJ_GROUP_ID,COR_LAST_TRT_COMPL_DATE,COR_INVENTORY_DATE,COR_STREET_GROUP_NUM,AARB_ROADNO,LAST_YEAR_MAINT,LAST_YEAR_PRES,LAST_YEAR_RESURFACING,SE_ANNO_CAD_DATA,GLOBALID_1,COR_FACILITY_ID,COR_ACTIVE_CAT_ID,COR_MSD_ID,GlobalID,OBJECTID,PMS_SECTION_ID,Shape__Length,Leaf ID,ST_TYPE_STRING
8892,1,1,,CDS,1200,2,2, ,MIDLAVIAN DR,0,196,0,SHINING WATER,10,,46846,26,105,2/26/2020 12:00:00 AM,,,7,2,9717,,,9717,2005,1317,3/25/2022 12:00:00 AM,,,4196,,1/1/2005 12:00:00 AM,0,SHININGWATERLN,0,0,0,System.Byte[],{9090e169-c534-4738-97e5-c16eb2f16e11},15286,1,0,e68b039d-ab88-4fbd-8364-50e4e4a7bc23,7645,9717,0.000575014179608913,1A,Ln
8893,1,1,,STRATFORD HALL DR,12400,2,2, ,CDS,0,365,0,BRANDON HALL,8,,42976,21,105,2/26/2020 12:00:00 AM,,,7,2,8138,,,8138,0,1317,3/25/2022 12:00:00 AM,,,905,,,0,BRANDONHALLDR,0,0,0,System.Byte[],{c3236cb2-7210-4877-8e3a-92639bee83d9},12484,1,0,60e1f200-d4f8-4fd2-a6a7-03639ee3badb,172,8138,0.00107800143342176,1A,Dr
8894,1,1,,EDWARDS MILL RD,1000,5,4, ,LAKERIM AV,0,632,0,PARKLAKE,2,,47059,48,105,2/26/2020 12:00:00 AM,,,7,4,9341,,,9341,2002,1317,3/25/2022 12:00:00 AM,,,3546,,1/1/2002 12:00:00 AM,0,PARKLAKEAV,0,0,0,System.Byte[],{54eb8634-d8ae-4859-8398-e4f35178cb36},17921,1,0,d623b653-e8f7-42e1-866e-6972e7e80764,5625,9341,0.00193483420842528,1A,Av
8895,1,1,,STRATFORD HALL DR,12400,2,2, ,CDS,0,475,0,MAYHURST,12,,42968,21,105,2/26/2020 12:00:00 AM,,,7,2,8139,,,8139,1999,1317,3/25/2022 12:00:00 AM,,,3120,,1/1/1999 12:00:00 AM,0,MAYHURSTPL,0,0,0,System.Byte[],{832daeb8-574b-4e58-86e9-ade0cc6c0082},15111,1,0,18a004e7-9a05-47dc-aaaf-873be9404f32,9975,8139,0.00133494666379657,1A,Pl
8896,1,1,,CHURCHDOWN CT,8600,5,2, ,EBENEZER CHURCH RD,0,239,0,EDEN PARK,8,,44290,31,105,2/26/2020 12:00:00 AM,,,7,2,9718,,,9718,2004,1317,3/25/2022 12:00:00 AM,,,1809,,1/1/2004 12:00:00 AM,0,EDENPARKDR,0,0,0,System.Byte[],{f7c174b7-a771-4362-aa54-71d844cf36e1},20429,1,0,96c69c2c-e9d0-433b-b8b7-7af55f5a5ea1,4873,9718,0.000787623012129786,1A,Dr
8897,1,1,,LAKERIM AV,2000,5,4, ,END MEDIAN,0,638,0,PARKLAKE,2,,53353,48,105,2/26/2020 12:00:00 AM,,,7,4,9342,,,9342,2018,1317,3/25/2022 12:00:00 AM,,,3546,,1/1/2018 12:00:00 AM,0,PARKLAKEAV,0,0,0,System.Byte[],{d3681634-903f-4591-936f-7d3c7ede2900},20921,1,0,e364e96c-dccc-49aa-862c-934a10cbbe5e,4736,9342,0.00182555913730423,1A,Av
8898,1,1,,LESLIESHIRE DR,8200,2,2, ,TEWKESBURY CT,0,371,0,HOBHOUSE,5,,30895,26,105,2/26/2020 12:00:00 AM,,,7,2,8140,,,8140,1999,1317,3/25/2022 12:00:00 AM,,,2473,,1/1/1999 12:00:00 AM,0,HOBHOUSECR,0,0,0,System.Byte[],{af183fc5-3256-4c5b-add1-963ca8de8eba},16813,1,0,eebebcc9-fd49-45e6-88d8-867f971bb6fc,12863,8140,0.00104063201083411,1A,Cr
8899,1,1,,BENZINGER DR,8500,5,2, ,CHURCHDOWN CT,0,708,0,EDEN PARK,8,,44287,31,105,2/26/2020 12:00:00 AM,,,7,2,9719,,,9719,2004,1317,3/25/2022 12:00:00 AM,,,1809,,1/1/2004 12:00:00 AM,0,EDENPARKDR,0,0,0,System.Byte[],{2dcd40eb-726f-4e82-992f-fd042cee1983},15199,1,0,c764ae91-4f7f-4f6b-bff9-8b6f3399f691,7646,9719,0.00226154588236949,1A,Dr
8900,1,1,,TEWKESBURY CT,8300,2,2, ,PENNYTHORNE CT,0,642,0,HOBHOUSE,5,,30264,26,105,2/26/2020 12:00:00 AM,,,7,2,8141,,,8141,1999,1317,3/25/2022 12:00:00 AM,,,2473,,,0,HOBHOUSECR,2013,0,0,System.Byte[],{0867b38f-b294-41f6-b6f6-cdcec93c83b6},19387,1,0,09938e02-9bfb-4c6a-b966-14d3e93b7b2f,9047,8141,0.00183201684797961,1A,Cr
8901,1,1,,HOBHOUSE CR,9300,2,2, ,CDS,0,190,0,TEWKESBURY,6,,30641,22,105,2/26/2020 12:00:00 AM,,,7,2,8142,,,8142,0,1317,3/25/2022 12:00:00 AM,,,4573,,,0,TEWKESBURYCT,0,0,0,System.Byte[],{012b5e1d-5233-4b42-9223-18aacc33fb7e},6373,1,0,f1a97c53-40d7-4169-9ff5-076e9c37f93d,7923,8142,0.000617249328580407,1A,Ct
8902,1,1,,END MEDIAN,3000,5,2, ,BEG MEDIAN,0,2168,0,PARKLAKE,2,,53352,48,105,2/26/2020 12:00:00 AM,,,7,4,9343,,,9343,2018,1317,3/25/2022 12:00:00 AM,,,3546,,1/1/2018 12:00:00 AM,0,PARKLAKEAV,0,0,0,System.Byte[],{94cc9843-2bc9-4be1-850e-054793dbe379},21846,1,0,20135ec1-ae2b-4c11-ad8e-596dbdbbb5b1,4737,9343,0.00652669891224234,1A,Av
8903,1,1,,CROWFIELD DR,2900,3,2, ,VIEWMONT DR,0,815,0,TUCKLAND,8,,14762,26,105,2/26/2020 12:00:00 AM,,,7,2,8143,,,8143,0,1317,3/25/2022 12:00:00 AM,,,4701,,,0,TUCKLANDDR,0,0,0,System.Byte[],{7c0f6de9-74c7-4218-a4cd-c0a2402fc0c1},13724,1,0,15c66a1e-8a0c-4280-a107-94aec93d7573,10428,8143,0.00248465959194751,1A,Dr
8904,1,1,,ROYTON CR,8425,5,2, ,BENZINGER DR,0,541,0,EDEN PARK,8,,44286,31,105,2/26/2020 12:00:00 AM,,,7,2,9720,,,9720,2004,1317,3/25/2022 12:00:00 AM,,,1809,,1/1/2004 12:00:00 AM,0,EDENPARKDR,0,0,0,System.Byte[],{eb1bedcf-be99-4880-88e4-4fdcfc0c623e},17839,1,0,3a6d4b86-3b86-48f6-925b-823c59491673,5994,9720,0.00176722775513014,1A,Dr
8905,1,1,,BEG MEDIAN,4000,5,4, ,GLEN EDEN DR,0,238,0,PARKLAKE,2,,53352,48,105,2/26/2020 12:00:00 AM,,,7,4,9344,,,9344,2018,1317,3/25/2022 12:00:00 AM,,,3546,,1/1/2018 12:00:00 AM,0,PARKLAKEAV,0,0,0,System.Byte[],{3cd4e795-f929-4d2a-9903-aad598d8775e},10351,1,0,7379edd5-15d0-462d-8355-c7c4683d1ea8,295,9344,0.000708741974438217,1A,Av
8906,1,1,,MARK OAK CT,4400,3,2, ,TUCKLAND DR,0,339,0,CROWFIELD,8,,5575,26,105,2/26/2020 12:00:00 AM,,,7,2,8144,,,8144,1999,1317,3/25/2022 12:00:00 AM,,,1536,,1/1/1999 12:00:00 AM,0,CROWFIELDDR,0,0,0,System.Byte[],{4a584f41-58f2-481b-a1ec-08d1356b3e74},18654,1,0,d6b90a91-1caa-418e-ba14-4c9d31698e48,6426,8144,0.00109063456139854,1A,Dr
8907,1,1,,STONE MOUNTAIN RD,8400,5,2, ,ROYTON CR,0,517,0,EDEN PARK,8,,42694,31,105,2/26/2020 12:00:00 AM,,,7,2,9721,,,9721,2005,1317,3/25/2022 12:00:00 AM,,,1809,,1/1/2005 12:00:00 AM,0,EDENPARKDR,0,0,0,System.Byte[],{a3dfdedb-7956-4780-9c84-a48db232ea1b},9962,1,0,15ed49bd-3427-4a0d-abbf-447211e6b467,253,9721,0.0016955043350879,1A,Dr
8908,1,1,,ONEIDA CT,4315,3,2, ,MARK OAK CT,0,405,0,CROWFIELD,8,,5221,26,105,2/26/2020 12:00:00 AM,,,7,2,8145,,,8145,1999,1317,3/25/2022 12:00:00 AM,,,1536,,1/1/1999 12:00:00 AM,0,CROWFIELDDR,0,0,0,System.Byte[],{17792705-fa06-4669-a749-c0ef9402fa95},18603,1,0,851dae8c-6466-4932-8cad-f7df570b0207,5192,8145,0.00131611436388844,1A,Dr
8909,1,1,,PARKLAKE AV,4500,5,2, ,BEG 1 C&G,0,575,0,EDWARDS MILL,15,,35424,31,105,2/26/2020 12:00:00 AM,,,7,2,9345,,,9345,0,1317,3/25/2022 12:00:00 AM,,,1823,,,0,EDWARDSMILLRD,2010,0,0,System.Byte[],{8676d99c-0916-4c4f-9f9e-baa73ce235b0},11996,1,0,682f79f2-fc96-4180-9dc5-450ae7890c99,5626,9345,0.00188117903518398,1A,Rd
8910,1,1,,CROWFIELD DR,2900,3,2, ,CDS,0,300,0,MARK OAK,6,,7470,21,105,2/26/2020 12:00:00 AM,,,7,2,8146,,,8146,0,1317,3/25/2022 12:00:00 AM,,,3083,,,0,MARKOAKCT,0,0,0,System.Byte[],{e31155ed-58d7-4813-b4ce-821e7a0c5515},16126,1,0,0479ba80-2f7f-4ae4-ba09-7c26948ae396,4478,8146,0.000902282474424726,1A,Ct
8911,1,1,,EDEN PARK DR,8600,5,2, ,DUNNINGTON CR,0,306,0,BENZINGER,8,,44283,22,105,2/26/2020 12:00:00 AM,,,7,2,9722,,,9722,2004,1317,3/25/2022 12:00:00 AM,,,759,,1/1/2004 12:00:00 AM,0,BENZINGERDR,0,0,0,System.Byte[],{5b34d090-94d2-4413-8b2f-8bfc062103b7},7459,1,0,1787153c-ff0a-4cb0-b4ff-86459d389ff7,5995,9722,0.000900314839652744,1A,Dr
8912,1,1,,NOWELL POINTE DR,840,4,2, ,CDS,0,50,0,NOWELL RIDGE,15,,1278,26,105,2/26/2020 12:00:00 AM,,,7,2,9346,,,9346,2002,1317,3/25/2022 12:00:00 AM,,,3402,,1/1/2002 12:00:00 AM,0,NOWELLRIDGERD,0,0,0,System.Byte[],{625596c5-6f81-4262-9d87-64939c63ff2c},21237,1,0,a36cfd00-cf57-4bf7-beb4-ec2a4631b8d3,5627,9346,0.000178391699569011,1A,Rd
8913,1,1,,FARMINGTON GROVE DR,1900,2,2, ,WATCH TOWER CT,0,190,0,FALLS RIVER,2,,40009,22,105,2/26/2020 12:00:00 AM,,,6,2,8147,,,8147,1999,1317,3/25/2022 12:00:00 AM,,,77,,,0,FALLSRIVERAV,0,0,2016,System.Byte[],{33b6ea50-e974-4d6d-bf91-442daad41fcf},17586,1,0,7f540815-bdf2-4557-9b4a-184c4ed26939,5193,8147,0.000592079175389124,1A,Av
8914,1,1,,DUNNINGTON CR,8613,5,2, ,CDS,0,127,0,BENZINGER,8,,44282,22,105,2/26/2020 12:00:00 AM,,,7,2,9723,,,9723,2004,1317,3/25/2022 12:00:00 AM,,,759,,1/1/2004 12:00:00 AM,0,BENZINGERDR,0,0,0,System.Byte[],{54e34f41-b8b9-4298-bb54-032c00ea9189},7458,1,0,adfcdad4-5a85-4ebf-bcfe-aca0dfba8829,12000,9723,0.000353392158911724,1A,Dr
8915,1,1,,WATCH TOWER CT,2000,2,2, ,ASHMEAD LN,0,640,0,FALLS RIVER,2,,47233,31,105,2/26/2020 12:00:00 AM,,,6,2,8148,,,8148,1999,1317,3/25/2022 12:00:00 AM,,,77,,,0,FALLSRIVERAV,0,0,2016,System.Byte[],{9b61cd75-be59-4131-a78e-a5692d2e8fdf},21524,1,0,79d7add5-2bc0-4f3f-9024-3c91f15e68b7,4611,8148,0.00201334611235677,1A,Av
8916,1,1,,CDS,800,4,2, ,NOWELL POINTE DR,0,365,0,NOWELL RIDGE,15,,2153,22,105,2/26/2020 12:00:00 AM,,,7,2,9347,,,9347,2002,1317,3/25/2022 12:00:00 AM,,,3402,,1/1/2002 12:00:00 AM,0,NOWELLRIDGERD,0,0,0,System.Byte[],{7700db3b-4f64-47cf-824e-8624b895e726},18377,1,0,8fde648d-4b6e-4fb2-a406-0b68c1ad1219,11971,9347,0.00101747369315731,1A,Rd
8917,1,1,,ASHMEAD LN,2100,2,2, ,NELAND ST,0,872,0,FALLS RIVER,2,,38458,31,105,2/26/2020 12:00:00 AM,,,6,2,8149,,,8149,1999,1317,3/25/2022 12:00:00 AM,,,77,,,0,FALLSRIVERAV,0,0,2016,System.Byte[],{708a9a6a-2a55-4be9-a649-5eae527604c6},14827,1,0,9ccb7022-7c6c-44c4-a621-30c5425eb93d,9976,8149,0.00275406909075657,1A,Av
8918,1,1,,BENZINGER DR,8400,5,2, ,CDS,0,260,0,DUNNINGTON,5,,44285,22,105,2/26/2020 12:00:00 AM,,,7,2,9724,,,9724,2004,1317,3/25/2022 12:00:00 AM,,,1769,,1/1/2004 12:00:00 AM,0,DUNNINGTONCR,0,0,0,System.Byte[],{c34eca9a-9ee4-4aca-be40-33cc7588a0d3},15198,1,0,57aec181-acdf-4ed5-8bef-e7efc1edd28c,2844,9724,0.000855035827147138,1A,Cr
8919,1,1,,FALLS RIVER AV,10400,2,2, ,CDS,0,476,0,ASHMEAD,10,,36026,21,105,2/26/2020 12:00:00 AM,,,7,2,8150,,,8150,0,1317,3/25/2022 12:00:00 AM,,,523,,,0,ASHMEADLN,0,0,1999,System.Byte[],{104d100a-eed3-4ca8-a753-4915b0245bf1},14641,1,0,d912cbc9-065d-4253-80d2-6024b65f041e,4479,8150,0.00148142318354814,1A,Ln
8920,1,1,,CEDAR DOWNS DR,6400,4,2, ,CDS,0,221,0,CEDAR WATERS,8,,4320,26,105,2/26/2020 12:00:00 AM,,,7,2,9348,,,9348,2002,1317,3/25/2022 12:00:00 AM,,,1209,,1/1/2002 12:00:00 AM,0,CEDARWATERSDR,0,0,0,System.Byte[],{7c2dd985-1766-41fe-86a1-ed1fd2073e80},15929,1,0,4dd96784-db21-4d3a-80bb-f1dd0dbab6c9,5628,9348,0.000719154989329416,1A,Dr
8921,1,1,,END PVMT #6323,6300,4,2, ,CEADAR DOWNS DR,0,280,0,CEDAR WATERS,8,,4508,26,105,2/26/2020 12:00:00 AM,,,7,2,9349,,,9349,2002,1317,3/25/2022 12:00:00 AM,,,1209,,1/1/2002 12:00:00 AM,0,CEDARWATERSDR,0,0,0,System.Byte[],{9388eb54-8e37-43d4-88d1-3b7711fc243f},15933,1,0,029cf418-19b9-4483-866b-9c115600ac58,7806,9349,0.000928899100383691,1A,Dr
8922,1,1,,COKESBURY LN,10600,2,2, ,HOLLOWGATE RD,0,952,0,PEPPERMILL,8,,44349,31,105,2/26/2020 12:00:00 AM,,,7,2,8151,,,8151,0,1317,3/25/2022 12:00:00 AM,,,3616,,,0,PEPPERMILLDR,0,0,0,System.Byte[],{ea0a9542-7405-498d-9a98-acffbebaff29},4779,1,0,79f30c84-d982-4f4e-a05b-32d1a811fb31,12167,8151,0.00291513152815522,1A,Dr
8923,1,1,,EDEN PARK DR,8600,5,2, ,CDS,0,334,0,ROYTON,5,,44284,22,105,2/26/2020 12:00:00 AM,,,7,2,9725,,,9725,2004,1317,3/25/2022 12:00:00 AM,,,4005,,1/1/2004 12:00:00 AM,0,ROYTONCR,0,0,0,System.Byte[],{d4121e27-d683-46d2-8dd0-062465fa5f0d},4773,1,0,cb49d0ca-fde6-42f1-a28d-652cc159d472,7612,9725,0.000939205376037229,1A,Cr
8924,1,1,,HOLLOWGATE RD,10800,2,2, ,FULLWOOD PL,0,639,0,PEPPERMILL,8,,44351,31,105,2/26/2020 12:00:00 AM,,,7,2,8152,,,8152,0,1317,3/25/2022 12:00:00 AM,,,3616,,,0,PEPPERMILLDR,0,0,0,System.Byte[],{41252d50-0673-43ae-a185-577b1387ee47},20431,1,0,b9f52997-f69e-4b4e-b8dd-c3aeefeb018a,6520,8152,0.00203731137464547,1A,Dr
8925,1,1,,FOX RD,4600,2,2, ,THREE BEARS LN,0,216,0,MALONE,6,,37336,26,105,2/26/2020 12:00:00 AM,,,7,2,9350,,,9350,2002,1317,3/25/2022 12:00:00 AM,,,3038,,1/1/2002 12:00:00 AM,0,MALONECT,0,0,0,System.Byte[],{212702f1-99ad-4b6e-a637-2e5ae4ab60d1},1721,1,0,0250305f-4106-4314-95db-082a3c15986a,10792,9350,0.000729584478980638,1A,Ct
8926,1,1,,FULLWOOD PL,10900,2,2, ,DUNLIN LN,0,268,0,PEPPERMILL,8,,44352,31,105,2/26/2020 12:00:00 AM,,,7,2,8153,,,8153,0,1317,3/25/2022 12:00:00 AM,,,3616,,,0,PEPPERMILLDR,0,0,0,System.Byte[],{ddd4b48e-0a73-4458-bbd4-c3a9e38c8335},12538,1,0,92be35ac-d716-41c2-a0ea-0959235e8d31,173,8153,0.000859123087015504,1A,Dr
8927,1,1,,EDEN PARK DR,8600,5,2, ,DELAVAN CR,0,371,0,CHURCHDOWN,6,,45396,22,105,2/26/2020 12:00:00 AM,,,7,2,9726,,,9726,2004,1317,3/25/2022 12:00:00 AM,,,1315,,1/1/2004 12:00:00 AM,0,CHURCHDOWNCT,0,0,0,System.Byte[],{8dc8bf4b-6b99-4c91-8a8c-4e684b3b1037},2256,1,0,992bfe55-b6a5-4a60-a407-c5287c96eb72,12939,9726,0.00099810967504161,1A,Ct
8928,1,1,,PEPPERMILL DR,2200,2,2, ,ALL POINTS VIEW WY,0,1050,0,DUNLIN,10,,47530,21,105,2/26/2020 12:00:00 AM,,,7,2,8154,,,8154,2007,1317,3/25/2022 12:00:00 AM,,,1768,,1/1/2007 12:00:00 AM,0,DUNLINLN,0,0,0,System.Byte[],{08384267-bc4f-4bf0-a98c-9d0a881f5380},17942,1,0,d4fc2e1c-f65f-4429-87a6-14dfd5bb7698,9307,8154,0.00344093210405177,1A,Ln
8929,1,1,,THREE BEARS LN,4601,2,2, ,FOUR TOWNES LN,0,486,0,MALONE,6,,37335,26,105,2/26/2020 12:00:00 AM,,,7,2,9351,,,9351,2002,1317,3/25/2022 12:00:00 AM,,,3038,,1/1/2002 12:00:00 AM,0,MALONECT,0,0,0,System.Byte[],{24b9469a-6d55-4963-b57a-3700c2bcc72e},17397,1,0,ac6d26ea-4c93-45e1-aedd-e21093df6f65,8722,9351,0.00161172521706017,1A,Ct
8930,1,1,,PEPPERMILL DR,2200,2,2, ,CDS,0,164,0,FULLWOOD,12,,44350,21,105,2/26/2020 12:00:00 AM,,,7,2,8155,,,8155,0,1317,3/25/2022 12:00:00 AM,,,2099,,,0,FULLWOODPL,0,0,0,System.Byte[],{f4928695-a9a5-43a8-9c78-a94ca4183763},17843,1,0,6d239dc8-8d7c-43ba-a95c-1afedd621bbe,5239,8155,0.000498902622345791,1A,Pl
8931,1,1,,DELAVAN CR,8621,5,2, ,CDS,0,185,0,CHURCHDOWN,6,,46691,22,105,2/26/2020 12:00:00 AM,,,7,2,9727,,,9727,2004,1317,3/25/2022 12:00:00 AM,,,1315,,1/1/2004 12:00:00 AM,0,CHURCHDOWNCT,0,0,0,System.Byte[],{54509125-6bc0-40f4-b7dc-2fc6c54361e0},4867,1,0,213a0b63-d72f-479b-8a05-b1e89d91c4c7,2696,9727,0.000520162150145615,1A,Ct
8932,1,1,,HOLLOWGATE RD,10800,2,2, ,CDS,0,125,0,MATSON,12,,44346,17,105,2/26/2020 12:00:00 AM,,,7,2,8156,,,8156,1999,1317,3/25/2022 12:00:00 AM,,,3110,,1/1/1999 12:00:00 AM,0,MATSONPL,0,0,2021,System.Byte[],{dae6587b-6164-40b9-8c08-bb585b0820c2},10040,1,0,004fc60e-5ccc-4830-8420-22399b18fb1a,7106,8156,0.000449339127399645,1A,Pl
8933,1,1,,HOLLOWGATE RD,10700,2,2, ,CDS,0,214,0,COLLINSWORTH,6,,29164,17,105,2/26/2020 12:00:00 AM,,,7,2,8157,,,8157,1999,1317,3/25/2022 12:00:00 AM,,,1392,,1/1/1999 12:00:00 AM,0,COLLINSWORTHCT,0,0,2021,System.Byte[],{e8bc24bd-fb02-4b08-bcab-04031d6f9453},19298,1,0,ec64d12b-f891-4f73-a360-70d6855bb3f1,12867,8157,0.000764932355592341,1A,Ct
8934,1,1,,CDS,5900,2,2, ,MALONE CT,0,659,0,FOUR TOWNES,10,,43918,26,105,2/26/2020 12:00:00 AM,,,7,2,9352,,,9352,2003,1317,3/25/2022 12:00:00 AM,,,2054,,1/1/2003 12:00:00 AM,0,FOURTOWNESLN,0,0,0,System.Byte[],{a8a2fa7a-e6eb-4dbb-87c0-dcb022d558a4},15172,1,0,75ef8166-3649-4bc2-9b32-c954988fbe1f,7807,9352,0.00181499855396515,1A,Ln
8935,1,1,,CHURCHDOWN CT,8500,5,2, ,CDS,0,182,0,DELAVAN,5,,46690,22,105,2/26/2020 12:00:00 AM,,,7,2,9728,,,9728,2004,1317,3/25/2022 12:00:00 AM,,,1642,,1/1/2004 12:00:00 AM,0,DELAVANCR,0,0,0,System.Byte[],{92e3dedd-0e74-4545-96eb-54478d5f2a12},2255,1,0,1d3d5159-ac6e-4b74-9a70-397759047a7e,5175,9728,0.000631587283750036,1A,Cr
8936,1,1,,SCOFIELD DR,5500,3,2, ,CDS,0,180,0,ARMADA,8,,9074,22,105,2/26/2020 12:00:00 AM,,,7,2,9353,,,9353,2002,1317,3/25/2022 12:00:00 AM,,,497,,1/1/2002 12:00:00 AM,0,ARMADADR,0,0,0,System.Byte[],{2d2c8ebe-fe7c-4f20-a3db-865b41684002},13514,1,0,2e50b9c5-0966-4381-ad30-3fb06f52e1d0,5040,9353,0.000557603985698219,1A,Dr
8937,1,1,,BEG PVMT PRIV PROP,8500,5,2, ,EDEN PARK DR,0,158,0,PARKSTONE,8,,44291,22,105,2/26/2020 12:00:00 AM,,,7,2,9729,,,9729,2004,1317,3/25/2022 12:00:00 AM,,,3548,,1/1/2004 12:00:00 AM,0,PARKSTONEDR,0,0,0,System.Byte[],{c36e933b-fc09-4de6-b040-36a10293c38f},17840,1,0,34f43a99-ab2f-48a3-860c-8c9f5059544f,5176,9729,0.00046103915072024,1A,Dr
8938,1,1,,NELAND ST,2200,2,2, ,CDS,0,304,0,SALTREE,12,,27017,17,105,2/26/2020 12:00:00 AM,,,7,2,8158,,,8158,0,1317,3/25/2022 12:00:00 AM,,,4049,,,0,SALTREEPL,0,0,2017,System.Byte[],{abf59a8b-673c-4323-90b0-8942f10f3346},6178,1,0,588a4731-b6c0-4142-88f3-761271671198,7924,8158,0.000989181909020001,1A,Pl
8939,1,1,,GRANDOVER DR,5600,3,2, ,CDS,0,134,0,CILANTRO,8,,9177,22,105,2/26/2020 12:00:00 AM,,,7,2,9354,,,9354,2002,1317,3/25/2022 12:00:00 AM,,,1316,,1/1/2002 12:00:00 AM,0,CILANTRODR,0,0,0,System.Byte[],{408ad45b-ead0-4b21-98c9-17ad3b434dac},3163,1,0,fbe4d419-4c89-4e88-bda7-86a95deff0e4,2859,9354,0.000414774735969358,1A,Dr
8940,1,1,,WEIR WY,3200,2,2, ,CDS,0,435,0,ENCHANTING,22,,37155,22,105,2/26/2020 12:00:00 AM,,,7,2,9730,,,9730,2004,1317,3/25/2022 12:00:00 AM,,,1864,,1/1/2004 12:00:00 AM,0,ENCHANTINGWY,0,0,0,System.Byte[],{8e1dbe76-3d35-4e7f-9b10-eec1079942df},6973,1,0,9f198786-0518-4a08-9c15-098b3e5de6ad,11816,9730,0.00133048320813455,1A,Wy
8941,1,1,,SALTREE PL,10600,2,2, ,HOLLOWGATE RD,0,351,0,NELAND,18,,27018,21,105,2/26/2020 12:00:00 AM,,,7,2,8159,,,8159,0,1317,3/25/2022 12:00:00 AM,,,3324,,,0,NELANDST,0,0,2017,System.Byte[],{5efaf24c-d55c-4f7d-8d00-a5d4dbb0d39c},19234,1,0,85280ce7-5496-4173-b030-b2c9e2d488b7,9308,8159,0.00112157787971638,1A,St
8942,1,1,,END PVMT #3901,3900,3,2, ,ADVANTIS DR,0,546,0,GRANDOVER,8,,6986,22,105,2/26/2020 12:00:00 AM,,,7,2,9355,,,9355,2002,1317,3/25/2022 12:00:00 AM,,,2221,,1/1/2002 12:00:00 AM,0,GRANDOVERDR,0,0,0,System.Byte[],{f820328c-46bf-4a9e-9244-f59dadff57eb},16103,1,0,0627ef5d-5c08-4ffb-b918-e181e9cedd63,5676,9355,0.00166520080227427,1A,Dr
8943,1,1,,FALLS RIVER AV,10500,2,2, ,SALTREE PL,0,551,0,NELAND,18,,24903,21,105,2/26/2020 12:00:00 AM,,,7,2,8160,,,8160,0,1317,3/25/2022 12:00:00 AM,,,3324,,,0,NELANDST,0,0,2017,System.Byte[],{a79569d4-97a2-415e-8b44-afc7606b3d3f},13870,1,0,b71bf044-7234-40ee-ba8a-c31e2272aa9e,5240,8160,0.00171348168966414,1A,St
8944,1,1,,PINKHAM WY,3700,2,2, ,CDS,0,120,0,MAYFAIR MILL,8,,40464,22,105,2/26/2020 12:00:00 AM,,,7,2,9731,,,9731,2004,1317,3/25/2022 12:00:00 AM,,,3117,,1/1/2004 12:00:00 AM,0,MAYFAIRMILLDR,0,0,0,System.Byte[],{6570e2fb-ebdc-4a69-a65a-5c9baac6bce2},9820,1,0,387768a2-dbb8-464b-a3b4-4cbff6b65a39,12032,9731,0.00040558322391638,1A,Dr
8945,1,1,,DUNN RD,10400,2,2, ,FALLS RIVER AVE,0,792,0,NELAND,18,,27759,21,105,2/26/2020 12:00:00 AM,,,7,2,8161,,,8161,0,1317,3/25/2022 12:00:00 AM,,,3324,,,0,NELANDST,0,0,2017,System.Byte[],{659b4c2e-5fd3-460a-92ef-6c36df4c1c02},16634,1,0,09e0f6c7-401b-46ba-a118-7e98fb705f77,9309,8161,0.00251161326510901,1A,St
8946,1,1,,ADVANTIS DR,4000,3,2, ,CILANTRO DR,0,616,0,GRANDOVER,8,,7411,22,105,2/26/2020 12:00:00 AM,,,7,2,9356,,,9356,2002,1317,3/25/2022 12:00:00 AM,,,2221,,1/1/2002 12:00:00 AM,0,GRANDOVERDR,0,0,0,System.Byte[],{3a43562b-5beb-438a-9611-cb4487a73782},8384,1,0,8aab28a6-172f-452e-a3da-aea3e309aec4,9841,9356,0.00194058244378393,1A,Dr
8947,1,1,,DEWING DR,3400,2,2, ,ENCHANTING WY,0,365,0,WEIR,22,,37157,22,105,2/26/2020 12:00:00 AM,,,7,2,9732,,,9732,0,1317,3/25/2022 12:00:00 AM,,,4909,,,0,WEIRWY,0,0,2007,System.Byte[],{5cfb7645-9b0a-41e6-9022-1dfaccd2610f},21622,1,0,20f74878-e605-4f61-b072-4da1ccd6d06a,5067,9732,0.00104680693748315,1A,Wy
